Code,SOC ,Aspect,Clay fraction,DEM,Year,"Slope length 
factor","Valley bottom
flatness index",Sand fraction,Silt fraction,Slope,"Soil parent
material","Terrain roughness
index","Topographic wetness
index",Curvature,Longitude,Latitude,NDVI,NPP,"Annual mean
temperature","Annual mean
precipitation","Annual
evapotranspiration","Surface solar
radiation","Nighttime landsurface
temperature","Daytime land surface
temperature",OC Emissions,NOx Emissions,NH3 Emissions,CO Emissions,BC Emissions,Population density,GDP,"Distance from the
railway","Distance from the
road","Nighttime light
index",CO2 Emissions,Land use,Total nitrogen,pH,"Cation exchange
capacity",Bulk density
S4220,2.3712,270,31,27,2012,33,4.90201998,36,33,0.619390011,220,0.774596989,16,0.049382702,117.1347,31.0783,0.7841,573.7999878,16.375,1318.189941,984.8029785,144924000,20.22039986,20.22039986,670.1090088,1497.97998,1829.73999,20784.80078,281.8049927,1916,859.3179932,4123.109863,5000,5,33584.60156,4,2024,58,166,127
S4221,2.5165,315,29,29,2012,0,4.02439022,33,38,0.218995005,220,1.095450044,0,0.037037,117.1369,31.08,0.7841,581.7999878,16.375,1318.189941,984.8029785,144924000,20.22039986,20.22039986,670.1090088,1497.97998,1829.73999,20784.80078,281.8049927,1916,859.3179932,4123.109863,5000,5,33584.60156,4,2024,58,166,126
S4222,3.2936,45,28,15,2012,16,5.98577976,36,36,0.109498002,9,0.632456005,16,0.111111,117.0189,30.9472,0.7925,558.9000244,16.64170074,1384.109985,960.2670288,147098000,20.66650009,20.66650009,339.8429871,3028.850098,981.289978,25654.59961,202.6119995,10,1186.380005,3162.280029,6000,0,11417.7002,4,1945,59,177,126
S4223,3.4404,296.5650024,29,30,2012,0,6.85424995,33,38,1.730790019,176,2.44949007,16,-0.086419798,117.2975,31.0794,0.7273,495.7000122,16.39999962,1327.109985,966.1380005,143987008,20.71249962,20.71249962,670.1090088,1497.97998,1829.73999,20784.80078,281.8049927,2622,589.632019,5000,0,558,59059.19922,4,2023,59,159,126
S4224,3.457,164.7449951,22,43,2012,0,5.01984978,51,27,0.88273102,112,1.732049942,16,-0.0123457,117.1733,31.1158,0.7422,539.7999878,16.35000038,1298.22998,971.0460205,144536000,20.23380089,20.23380089,670.1090088,1497.97998,1829.73999,20784.80078,281.8049927,82,626.7800293,5000,7615.77002,10,33584.60156,4,1906,57,159,127
S4225,3.5198,107.1029968,29,23,2012,0,6.84303999,33,38,2.105289936,176,3.162280083,0,-0.0123457,117.3019,31.0936,0.6946,539.2039795,16.38330078,1316.73999,966.1380005,144134000,20.98110008,20.98110008,670.1090088,1497.97998,1829.73999,20784.80078,281.8049927,130,609.585022,4000,1000,824,59059.19922,4,1820,59,171,126
S4232,4.2349,264.8900146,14,1355,2005,0,0.0009462,54,32,9.474189758,97,15.74170017,0,-0.123457,108.5319,36.0851,0.804,400,8.800000191,505.6610107,651.5540161,166628992,17.44470024,17.44470024,59.65200043,130.0299988,162.1569977,2139.820068,27.5951004,47,20.82460022,60440.10156,5099.02002,3,409.9410095,5,2519,74,194,125
S4233,4.5512,264.1300049,14,1321,2005,165,0.00070726,54,32,16.2098999,97,18.02779961,-3,-0.123457,108.5316,36.0838,0.804,400,8.800000191,505.6610107,651.5540161,166628992,17.44470024,17.44470024,59.65200043,130.0299988,162.1569977,2139.820068,27.5951004,47,20.82460022,60440.10156,5099.02002,3,409.9410095,5,2431,76,191,125
S4234,2.1614,337.1659851,14,1144,2009,54,0.00136535,54,32,15.56719971,92,16.97649956,1,-0.123457,109.5391,36.5337,0.7026,346.2999878,10.47500038,556.7969971,540.8389893,163400000,18.85140038,18.85140038,187.3200073,909.2960205,391.7520142,9600.429688,111.9369965,10,385.2189941,5830.950195,6082.759766,1624,3035.629883,5,1778,82,208,128
S4235,2.3329,47.40599823,29,1235,2009,0,0.0693223,33,38,12.82330036,92,21.16130066,1,0,109.5383,36.4823,0.6615,390.7999878,10.18330002,569.9279785,540.8389893,164662000,18.69420052,18.69420052,144.2189941,463.7529907,356.3800049,5816.5,77.38079834,17,275.8389893,7000,6403.120117,583,3035.629883,5,2029,80,198,128
S4236,2.8962,51.77959824,14,1286,2009,0,0.0922255,54,32,15.38749981,92,19.48329926,-1,0,109.5427,36.4628,0.7172,368.6000061,9.858329773,576.5449829,540.8389893,164662000,18.32209969,18.32209969,144.2189941,463.7529907,356.3800049,5816.5,77.38079834,63,264.1300049,7000,5000,233,57366.19922,5,2165,80,203,127
S4237,3.8742,243.8430023,14,1270,2009,105,0.00029106,54,32,14.27509975,92,19.45759964,0,-0.049382702,109.5188,36.47,0.7476,388.3999939,10.05830002,567.6380005,540.8389893,164662000,18.34810066,18.34810066,144.2189941,463.7529907,356.3800049,5816.5,77.38079834,107,264.9890137,5000,4242.640137,405,57366.19922,5,2349,78,194,127
S4238,3.0231,278.0050049,14,1249,2009,0,0.0338658,54,32,9.908169746,92,12.04160023,16,0.222222,109.5364,36.4361,0.7876,461.5,9.816670418,581.507019,556.6199951,165920000,16.06780052,16.06780052,144.2189941,463.7529907,356.3800049,5816.5,77.38079834,75,229.2460022,7000,3605.550049,0,57366.19922,5,2812,71,186,125
S4239,7.07,2.898580074,25,1206,2010,0,0.0678305,45,30,12.06739998,224,13.0383997,16,0,107.02,27.02,0.855,847.2000122,14.81669998,1068.209961,787.2750244,120613000,20.25149918,20.25149918,290.3640137,3254.830078,682.2479858,24141.40039,193.6349945,71,269.3999939,3162.280029,9219.540039,0,5952.779785,5,2861,56,206,115
S4240,1.1677,4.085619926,21,1389,2009,52,0.907493,58,21,6.492479801,62,11.94149971,1,0,111.58,39.27,0.5595,218.1000061,6.625,406.6199951,496.743988,161316992,17.27739906,17.27739906,201.9949951,586.8959961,208.5839996,7511.419922,146.8379974,18,95.98000336,16155.5,1000,84,3109.649902,5,1871,82,200,120
S4241,1.0619,71.56500244,4,997,2009,0,7.98458004,93,3,0.734493971,100,2.049390078,-1,0,81.918,40.6538,0.1653,154.3789978,12.61670017,51.49860001,23.05879974,162548000,28.25989914,28.25989914,3.092139959,2.925600052,18.06839943,99.03829956,1.320680022,0,19.13500023,55326.30078,93086,1,7.8577099,5,1938,66,149,141
S4242,2.5829,205.201004,14,1754,2008,147,0.0198844,54,32,8.661700249,92,11.03629971,0,0,106.43,35.96,0.3885,227.6000061,7.525000095,379.4249878,523.0200195,153211008,19.83390045,19.83390045,109.2129974,882.8270264,727.0549927,6815.209961,68.06479645,13,48.70370102,11180.2998,11180.2998,4,694.5540161,5,2089,81,249,126
S4243,3.4222,215.6549988,14,1733,2008,0,0.35372499,54,32,8.699210167,92,9.165149689,16,0,106.42,35.96,0.3931,215.1999969,7.533329964,374.8770142,523.0200195,153211008,20.00670052,20.00670052,109.2129974,882.8270264,727.0549927,6815.209961,68.06479645,16,50.24430084,10198,11401.7998,0,694.5540161,5,2066,81,248,125
S4244,4.42,289.5920105,43,30,2001,0,0.063424,28,29,4.837389946,219,12.73579979,16,0,112.55,23.1667,0.754,783.4000244,22.43330002,2133.189941,1071.670044,136871008,23.5571003,23.5571003,447.0969849,3539.77002,2743.5,22199.90039,197.7100067,33,1667.660034,1000,1000,3230,81570.60156,5,2413,52,125,114
S4246,5.3688,150.5399933,21,712,2005,114,0.00000052,50,29,20.35160065,29,24.10390091,16,0.0123457,116.0211,40.3585,0.8284,400.2999878,9.5,503.8859863,554.6680298,164344000,14.71210003,14.71210003,473.730011,1108.959961,653.1469727,25686.19922,261.3829956,2,211.8190002,1000,1414.209961,1245,35899.89844,5,2464,72,174,125
S4247,3.3124,255.9640045,14,2150,2003,179,0.00000039,54,32,17.32889938,92,19.30279922,-1,-0.061728399,104.666,35.581,0.4384,228.6999969,5.875,554.5819702,504.0150146,150796000,18.67440033,20.4666996,311.8190002,755.7509766,1245.699951,12553.5,142.4219971,42,41.0870018,3000,2236.070068,216,32768.60156,5,2831,79,252,125
S4248,0.9662,341.5650024,29,477,2009,0,5.8728199,42,29,0.489677995,158,0.774596989,16,-0.074074097,87.9333,44.2833,0.5518,178.6000061,7.333330154,272.8210144,181.8200073,153936992,16.47249985,16.47249985,30.73250008,88.30660248,317.2749939,1056.160034,21.42510033,12,162.3450012,16000,18000,1172,8596.519531,5,1581,84,170,138
S4251,0.794,184.3990021,17,1091,2007,0,0.00415567,62,21,9.010660172,56,9.316650391,0,-0.074074097,110.37,38.82,0.4415,144.8999939,9.608329773,576.7509766,492.4500122,157296992,20.51490021,20.51490021,149.9400024,393.9519958,289.8540039,6016.549805,111.6740036,26,206.0090027,0,0,1442,1478.119995,5,1219,84,172,127
S4252,0.6829,59.03620148,14,1066,2012,0,0.00507752,54,32,7.185629845,92,9.444580078,0,0,110.2691,37.7676,0.6092,254.3000031,9.449999809,582.6729736,581.4190063,164218000,17.95319939,17.95319939,251.0549927,349.6300049,799.9749756,7019.120117,95.73789978,20,291.4729919,8062.259766,8485.280273,2,71414,5,1331,83,180,130
S4253,0.3912,135,22,184,2006,73,7.87610006,47,31,0.109498002,142,0.632456005,16,0,122.0982,43.6845,0.7739,254.3999939,7.258329868,372.2319946,391.0929871,147580000,17.65010071,17.65010071,103.1220016,246.4490051,582.2540283,103.1220016,50.86240005,41,400.9840088,4242.640137,9000,569,15080.7998,5,2886,78,237,135
S4254,0.4151,135,22,184,2006,73,7.87539005,47,31,0.328489989,60,0.632456005,16,0,122.0966,43.6825,0.7739,254.3999939,7.258329868,372.2319946,391.0929871,147580000,17.65010071,17.65010071,103.1220016,246.4490051,582.2540283,103.1220016,50.86240005,102,400.9840088,5000,9000,569,15080.7998,5,2886,78,237,135
S4255,0.0018,36.17359924,11,1870,2010,0,0.00714745,74,15,17.29520035,74,22.28450012,0,0,103.7833,36.2167,0.3156,153.1000061,8.858329773,308.7229919,358.0589905,164448000,23.63899994,23.63899994,133.2200012,596.9130249,320.0039978,6449,62.96009827,4,277.0799866,7000,1414.209961,1319,222399,5,2736,81,154,125
S4257,1.795,194.6210022,14,1280,2009,0,0.00149477,54,32,17.8076992,92,21.29319954,-2,0,109.35,36.87,0.628,297.8999939,10.25,545.6079712,501.7730103,162036000,19.60029984,19.60029984,116.5339966,405.2659912,299.3710022,4995.060059,68.01270294,20,195.1750031,9848.860352,2236.070068,862,1415.949951,5,1517,84,190,125
S4259,4.995,332.0440063,21,1854,2005,66,0.00053226,47,32,15.3149004,30,18.41200066,1,0,103.8978,31.6967,0.8881,752,10.67500019,1047.27002,577.9089966,106140000,13.90400028,13.90400028,30.09690094,31.58659935,85.93540192,886.8259888,9.513159752,39,20.62579918,5099.02002,36069.39844,48,3630.27002,5,4897,58,274,128
S4260,8.41,25.52519989,17,3499,2005,0,0,44,39,34.96659851,197,41.6413002,16,0,100.3013,38.5343,0.6324,449.8999939,-2.525000095,521.2039795,495.8930054,166188000,7.943470001,7.943470001,0.418922991,0.541679025,6.621280193,13.92800045,0.201533005,0,1.855129957,34885.5,32573,0,120.7519989,5,3497,74,212,112
S4261,3.6287,321.1159973,14,1999,2007,149,0.97893202,54,32,3.080519915,92,7,0,0,106.3867,36.2594,0.5791,294.7999878,6.525000095,452.7000122,479.9519958,150823008,19.88669968,19.88669968,182.697998,654.7589722,948.6859741,8372.980469,89.14830017,14,71.64430237,13892.40039,17888.5,0,502.07901,5,2276,81,210,121
S4262,3.7226,71.56500244,14,2070,2007,42,0.022162,54,32,4.398550034,92,5.761940002,16,0,106.3908,36.2553,0.6342,301.5,6.875,452.6610107,479.9519958,150823008,20.4720993,20.4720993,182.697998,654.7589722,948.6859741,8372.980469,89.14830017,28,84.91609955,14764.7998,18788.30078,0,502.07901,5,2386,82,220,125
S4263,0.1875,285.2550049,7,347,2007,96,6.61522007,80,13,0.88273102,101,2.323790073,-2,0,120.7167,42.9667,0.7805,204.1999969,8.75,344.5130005,334.4840088,142660000,19.36899948,19.36899948,81.1207962,188.9190063,691.7559814,3002.830078,39.27560043,5,76.28559875,0,15132.7002,5,188.4700012,5,2327,79,212,139
S4266,0.1866,308.6600037,7,489,2009,0,2.34927011,80,13,0.991446972,101,1.095450044,16,0,119.65,43,0.4358,183.8000031,7.400000095,238.3249969,204.6049957,134612000,18.77529907,18.77529907,96.7960968,213.2339935,387.3580017,3738.719971,47.4618988,21,51.04729843,4123.109863,49648.80078,3,784.5430298,5,2053,79,213,137
S4272,1.0699,25.25320053,21,1427,2004-2005,99,0.178581,58,21,4.527780056,62,4.538720131,0,-0.123457,111.78,38.98,0.66225,276.3499908,6.583329916,449.2265015,580.9070129,154480000,18.13700008,18.13700008,165.9934998,450.553009,755.4859924,6997.97998,92.3409996,9,90.48120117,1000,8246.209961,343.5,2408.974976,5,1755,78,223,130
S4273,1.0902,139.9700012,14,1307,2004-2005,8,0.00576909,54,32,5.042850018,92,7.334849834,2,-0.123457,111.58,39.21,0.6047,224.5,7.041670084,429.9249878,526.0420074,160778496,18.83510017,18.83510017,201.0254974,789.4590149,221.3554993,8240.165039,160.3429947,14,100.2515488,11313.7002,5000,578,3222.464966,5,2120,81,206,123
S4274,1.2591,320.7109985,21,1447,2004-2005,162,1.80628002,58,21,1.100309968,62,2.28034997,16,0.074074097,111.87,38.95,0.51965,288.3500061,6.304164886,446.0169983,630.3410034,155092504,17.83510017,17.83510017,165.9934998,450.553009,755.4859924,6997.97998,92.3409996,25,125.4874992,0,1000,436.5,1453.344971,5,1783,80,210,123
S4275,1.2989,190.3659973,10,1584,2004-2005,91,0.00371387,57,33,12.6967001,124,14.77159977,0,0.074074097,111.56,38.78,0.54755,265.6999969,6.041665077,452.2389984,630.57901,161194000,17.01044941,17.01044941,77.34980011,177.564003,175.1135025,2904.949951,43.79330063,7,51.12694931,3000,1000,413.5,26280.15039,5,1877,80,259,123
S4276,5.04,98.5644989,21,2196,2010,0,0,47,32,24.4041996,34,26.73200035,4,0.074074097,103.2105,31.5197,0.7648,607,11.19999981,1050.51001,507.8760071,133486000,18.75810051,18.75810051,13.44880009,48.46569824,35.04169846,611.2139893,5.71491003,0,21.9326992,60108.19922,1000,1,17565.80078,5,5060,67,310,125
S4277,3.6799,98.34799957,21,2292,2010,0,0,47,32,26.68510056,34,30.74090004,16,0.074074097,103.21,31.52,0.7648,607,11.19999981,1041,507.8760071,133486000,18.75810051,18.75810051,13.44880009,48.46569824,35.04169846,611.2139893,5.71491003,0,31.67130089,60108.19922,1000,1,17565.80078,5,5060,67,310,125
S4278,4.0946,145.0189972,21,2409,2010,100,0,47,32,30.20829964,34,34.58319855,16,-0.111111,103.22,31.53,0.7598,517.5999756,10.10830021,1030.339966,507.8760071,133486000,19.7935009,19.7935009,13.44880009,48.46569824,35.04169846,611.2139893,5.71491003,7,19.27759933,58694.10156,1000,2,17565.80078,5,5383,61,287,109
S4279,5.018,186.2180023,21,2302,2010,132,0,47,32,34.94219971,30,40.97320175,16,0.037037,103.21,31.53,0.8319,581.5,9.949999809,1053.420044,507.8760071,133486000,17.46240044,17.46240044,13.44880009,48.46569824,35.04169846,611.2139893,5.71491003,5,31.45359993,59397,1414.209961,0,17565.80078,5,5383,61,287,118
S4280,2.5255,135.4700012,20,2372,2003,0,0.32179001,44,36,13.12469959,66,15.77340031,2,0.0123457,104.4167,36.0333,0.4429,197.3000031,5.091670036,494.8150024,527.8909912,152634000,20.01000023,23.15189934,121.6139984,376.3089905,347.9769897,6213.75,60.25370026,49,46.21459961,21400.90039,22803.5,0,4040.179932,5,3008,79,240,122
S4283,1.104,79.74320221,14,1130,2006,0,0,54,32,23.39279938,92,29.57699966,16,-0.0123457,109.76,36.77,0.6541,270.7999878,11.25,573.3170166,573.6229858,161962000,19.26749992,19.26749992,215.0919952,561.3510132,320.553009,215.0919952,169.2290039,10,126.5800018,5385.169922,3162.280029,1,2136.23999,5,1416,83,183,124
S4284,1.7783,195.7510071,16,1145,2011,155,0.00000044,56,28,15.31200027,97,19.65200043,-2,-0.0123457,109.3167,36.85,0.6724,263.6000061,10.27499962,612.335022,518.4359741,161242000,18.43919945,18.43919945,142.8670044,522.9069824,324.7990112,5983.060059,81.3302002,44,277.7900085,13416.40039,1000,2541,1590.380005,5,1464,83,185,122
S4285,6.739,259.4869995,14,1879,2004,44,0,54,32,14.92990017,92,25.51469994,1,-0.098765403,106.48,35.63,0.8545,501.7999878,7.25,500.9030151,637.7349854,156274000,17.90029907,17.90029907,333.394989,3072.280029,957.9299927,22964.80078,194.8800049,2,176.8179932,2000,6082.759766,0,19502.69922,5,2990,76,200,120
S4286,2.1845,209.0549927,14,1935,2007,0,0.0162003,54,32,11.78820038,92,13.52040005,16,0,106.42,36.31,0.4411,181.8999939,7.258329868,439.9760132,479.9519958,151620992,21.34070015,21.34070015,53.27310181,729.15802,231.1589966,4806.950195,45.47969818,47,84.95819855,19697.69922,23259.40039,0,7195.52002,5,2368,83,266,126
S4287,0.4778,101.3099976,7,480,2008,59,4.44329023,80,13,0.394793987,101,1.78884995,16,0,119.65,43.0333,0.6491,227.3999939,8.083330154,317.2999878,376.447998,129026000,18.2220993,18.2220993,53.31719971,140.4649963,230.5209961,2058.830078,26.13940048,10,53.74440002,1414.209961,50159.69922,0,267.5029907,5,2151,78,210,138
S4291,1.58,47.4469986,14,1296,2010,163,0.00036778,54,32,12.61509991,92,21.80830002,16,0.024691399,108.93,37.14,0.5439,272.7000122,9.641670227,445.8309937,568.8319702,161608000,21.09970093,21.09970093,109.5830002,457.6059875,267.8469849,5158.950195,66.58480072,19,166.4440002,20591.30078,6403.120117,11,1549.160034,5,1580,83,188,126
S4292,1.122,288.4349976,4,471,2005,0,1.38434994,93,3,1.713400006,100,2.323790073,16,0.024691399,88.08,44.48,0.2252,63.70000076,7.533329964,219.7899933,152.5910034,147935008,19.96139908,19.96139908,12.47189999,118.8909988,108.1470032,1135.709961,10.89710045,0,51.45619965,35000,35000,3,66.6034012,5,1409,88,130,138
S4293,2.414,283.3919983,4,458,2005,0,6.72473001,93,3,1.670940042,100,1.949360013,16,0.024691399,87.83,44.37,0.1789,61,7.208330154,231.0469971,161.5930023,146972000,18.92149925,18.92149925,26.90839958,92.78900146,202.3769989,1347.839966,18.08749962,0,53.24919891,12041.59961,17117.19922,3,687.6489868,5,1875,87,132,141
S4294,1.284,206.5650024,19,1386,2011,0,3.37350988,58,23,0.692492008,54,1.732049942,0,0.024691399,115.4421,42.1331,0.535,294.6000061,3.566669941,276.3309937,420.2990112,154967008,15.23810005,15.23810005,59.55739975,121.788002,178.1750031,2293.370117,30.03059959,4,74.62290192,26400.80078,4123.109863,2,9300.740234,5,2482,81,197,136
S4302,0.6631,285.2550049,7,347,2009,96,6.61522007,80,13,0.88273102,101,2.323790073,-2,-0.111111,120.7167,42.9667,0.6876,215.8999939,7.449999809,272.6199951,236.5299988,145418000,18.51099968,18.51099968,84.98120117,238.8439941,706.2030029,3413.949951,44.12179947,5,110.5090027,0,15132.7002,0,177.3899994,5,2327,79,212,139
S4305,5.14,15.75119972,14,1273,2003,0,0.00008894,54,32,3.134320021,92,12.56980038,0,-0.111111,109.1817,36.0783,0.7811,380.8999939,9.516670227,800.1259766,624.0770264,152308000,17.48349953,18.6616993,40.41040039,63.04489899,133.3139954,1202.099976,17.4720993,1362,59.94100189,15297.09961,1000,0,1529.390015,5,2316,76,194,126
S4306,5.88,297.8970032,14,1314,2003,109,0.00000191,54,32,8.864580154,92,12.70429993,0,-0.111111,109.175,36.0883,0.8335,486.5,9.258330345,796.3610229,624.0770264,152308000,18.09429932,18.84560013,40.41040039,63.04489899,133.3139954,1202.099976,17.4720993,40,45.00019836,15811.40039,1000,0,1529.390015,5,2318,76,174,126
S4307,3.5891,135,37,3,2013,1,5.92562008,24,39,0.218995005,181,1.095450044,16,-0.111111,119.9,30.9167,0.7577,501.7999878,16.68330002,1207.859985,1029.829956,152888000,22.35510063,22.35510063,327.2340088,11524.59961,1579,50153.69922,378.3009949,1305,2778.300049,3162.280029,5000,1113,58844.19922,5,2823,67,165,115
S4308,4.259,93.0447998,14,1541,2012,176,0.00013229,64,22,14.27400017,45,15.49190044,16,-0.111111,116.78,41.89,0.7443,443.7999878,1.883329988,493.3439941,512.9290161,148304992,10.72560024,10.72560024,19.89850044,86.91100311,108.5940018,796.3200073,11.21490002,2,70.45010376,18248.30078,51623.60156,3,1110.290039,5,3892,74,237,114
S4309,7.259,4.658249855,22,1008,2012,50,0.00235165,47,31,10.37240028,142,14.67650032,16,-0.111111,116.92,41.36,0.8729,466.1000061,6.150000095,482.2799988,540.1799927,153884000,13.57320023,13.57320023,58.78329849,212.3950043,320.4670105,2145.300049,31.36289978,5,68.79530334,14866.09961,1000,4,2798.75,5,2183,75,167,118
S4310,0.74,142.125,14,1156,2007,0,0.136205,54,32,1.76504004,92,2.44949007,16,-0.111111,110.38,38.83,0.5467,177.1000061,9.516670227,576.0529785,492.4500122,157296992,21.27499962,21.27499962,149.9400024,393.9519958,289.8540039,6016.549805,111.6740036,56,216.7929993,0,0,1442,78600.10156,5,1112,83,169,127
S4311,3.268,73.32289886,36,275,2005,0,0.0022725,39,25,18.48649979,219,24.15369987,16,-0.111111,120.03,29.89,0.7638,489.3999939,15.42500019,1260.939941,898.1539917,149080000,18.89179993,18.89179993,214.3930054,2789.550049,1163.300049,17503.19922,138.5189972,4,979.3200073,11000,5000,231,7653.959961,5,3326,55,192,110
S4312,5.945,266.4890137,25,379,2005,88,0,45,30,23.81520081,224,33.80830002,16,-0.111111,119.92,29.78,0.8489,530.4000244,15.19999981,1268.48999,914.5759888,147787008,18.77890015,18.77890015,44.93870163,507.0750122,194.223999,5113.640137,34.3268013,4,917.6550293,11401.7998,12206.59961,0,2339.26001,5,3425,54,185,109
S4313,3.0076,187.404007,14,1211,2007,0,0.00000069,54,32,13.56070042,97,18.69219971,-2,0.049382702,108.53,36.08,0.9339,366.8999939,9.683329582,603.4199829,631.5239868,166580000,16.58749962,16.58749962,71.33360291,95.60369873,172.2910004,2301.959961,26.34230042,55,40.47510147,60016.69922,5385.169922,0,431.2569885,5,2431,76,191,124
S4314,3.6073,52.99489975,19,1929,2009,5,0,45,36,18.95829964,36,24.27339935,3,-0.209876999,105.9369,38.7392,0.3679,111.9000015,5.683330059,322.9240112,276.3959961,174519008,9.665829659,9.665829659,15.02289963,1614.349976,29.11199951,3049.01001,13.60249996,1,282.2179871,24331.09961,17088,2,878.651001,5,3068,79,161,122
S4315,2.0531,19.35899925,41,64,2006,44,4.61576986,21,38,3.033629894,176,4.795829773,-1,0.037037,118.66,30.87,0.7272,492.6000061,17.17499924,1185.23999,1001.330017,147902000,21.81579971,21.81579971,606.6849976,2149.919922,2085.909912,606.6849976,286.0859985,133,320.4460144,13416.40039,7615.77002,8,13203.2002,5,1865,55,168,131
S4316,2.3555,203.4989929,29,59,2006,27,5.63497019,33,38,3.877769947,176,4.8166399,16,0.037037,118.64,30.87,0.7717,508.6000061,17.18330002,1183.22998,1007.150024,147436000,21.81749916,21.81749916,606.6849976,2149.919922,2085.909912,606.6849976,286.0859985,149,335.6600037,14422.2002,8544,8,13203.2002,5,1876,56,171,131
S4317,4.9842,254.4450073,14,1234,2009,83,0.0510828,54,32,7.748330116,92,12.74359989,16,0.037037,108.0901,34.8021,0.7571,434.8999939,11.01669979,622.1660156,569.4559937,154294000,19.64669991,19.64669991,881.9489746,1512.469971,2267.75,25771.69922,329.8330078,26,242.5709991,1000,0,0,8158.549805,5,1941,75,203,127
S4318,4.4246,172.9880066,21,2598,2012,10,0,47,32,26.98579979,30,30.91279984,16,0.037037,103.2175,31.5327,0.8219,498.1000061,9.733329773,893.3629761,502.7359924,126752000,17.82110023,17.82110023,12.82489967,55.12030029,82.30110168,556.460022,5.614659786,5,46.5666008,58694.10156,2236.070068,74,21639.40039,5,5383,61,287,109
S4319,4.781,143.5690002,21,2621,2012,160,0.00000003,47,32,22.94079971,30,24.63330078,0,-0.037037,103.2209,31.5348,0.758,460,7.724999905,924.3880005,502.7359924,126752000,17.82110023,17.82110023,12.82489967,55.12030029,82.30110168,556.460022,5.614659786,5,46.50680161,57982.80078,2000,66,21639.40039,5,5120,62,282,109
S4320,5.0623,177.8320007,21,2348,2012,0,0,47,32,31.26580048,30,38.02629852,-1,-0.037037,103.2074,31.5307,0.8545,705.5999756,9.574999809,939.4819946,502.7359924,126752000,16.09760094,16.09760094,12.82489967,55.12030029,82.30110168,556.460022,5.614659786,2,39.87220001,60108.19922,2236.070068,86,21639.40039,5,5215,58,292,118
S4321,1.457,111.8010025,12,2173,2011,0,0.00004524,73,15,10.71420002,40,13.00769997,16,0.074074097,106.13,35.46,0.7718,449.1000061,4.983329773,590.4609985,589.9630127,142283008,16.82859993,16.82859993,353.9379883,894.2709961,989.3250122,13609.09961,148.102005,47,114.0279999,29068.90039,14142.09961,243,3806.149902,5,2790,77,233,121
S4322,2.083,315,14,1988,2011,98,2.97880006,54,32,1.860810041,92,1.732049942,16,-0.0123457,106.05,35.49,0.5281,381.5,5.891670227,556.8010254,563.2730103,141940992,17.44219971,17.44219971,353.9379883,894.2709961,989.3250122,13609.09961,148.102005,82,130.1799927,30479.5,12530,0,17151.19922,5,2300,79,223,126
S4323,1.057,199.2740021,14,2057,2011,119,0.0170164,54,32,13.13490009,92,14.52579975,16,-0.061728399,106.05,35.7333,0.5572,315.1000061,5.641670227,496.9289856,531.2860107,142596992,18.2560997,18.2560997,193.6190033,1379.540039,837.3150024,10720.2998,105.2590027,65,119.7549973,18973.69922,14317.7998,0,12102.09961,5,2902,80,227,124
S4324,1.141,41.53179932,14,1988,2011,98,0.403281,54,32,3.615259886,92,3.435110092,16,0.024691399,106.05,35.6833,0.544,293.3999939,5.658329964,517.0040283,531.2860107,141982000,18.60330009,18.60330009,193.6190033,1379.540039,837.3150024,10720.2998,105.2590027,64,140.3049927,18973.69922,8246.209961,0,24405.90039,5,2385,80,211,124
S4325,1.663,298.9460144,14,1950,2011,145,0.00006761,54,32,15.45199966,92,16.33399963,16,-0.061728399,105.9833,35.6,0.6427,350.3999939,6.099999905,500.6099854,545.4730225,141748992,17.96419907,17.96419907,309.1000061,1145.329956,1294.650024,13967,146.5720062,73,150.3159943,28301.90039,0,46,11240.7998,5,2296,80,208,123
S4326,1.49,293.1990051,27,1328,2011-2012,120,4.92928982,45,28,0.589644015,126,1.183220029,16,0.0123457,115.04,42.14,0.6231,280.6000061,3.183335066,350.6139984,407.1069946,147772496,14.56160021,14.56160021,105.2933998,4845.494469,281.1070099,4127.219971,52.1474514,3,58.09189987,8944.269531,23409.40039,1,1530.015015,5,2362,80,199,136
S4327,1.769,175.0299988,19,385,2011-2012,99,1.01558995,58,23,3.570440054,54,3.633179903,16,-0.037037,120.76,44.65,0.73425,267.6000061,6.233335018,438.8950043,437.3430023,141428504,17.52089977,17.52089977,142.1074982,4651.094971,918.7254944,10086.3999,93.59260178,3,142.9785004,21840.30078,19697.69922,0,541.6489868,5,2586,79,178,138
S4328,2.102,334.821991,22,118,2011-2012,0,0.21973801,49,29,9.909910202,13,11.94989967,16,0.024691399,119.12,39.94,0.8467,451.4000092,10.12084961,843.9639893,520.5190125,154051504,19.19330025,19.19330025,565.2724915,3436.119995,2851.795044,28828.2002,313.0279999,53,1685.88501,2828.429932,2828.429932,816.5,96616.64844,5,1275,72,211,134
S4329,3.34,203.298996,25,1421,2011,136,0.00000009,45,30,21.95669937,224,25.04800034,0,0.024691399,105.58,26.36,0.787,767.2000122,15.44169998,886.1640015,796.809021,126079000,24.90880013,24.90880013,782.8480225,647.1669922,1302.650024,24660.5,310.0390015,7,312.6350098,8000,15033.2998,86,20024.19922,5,2928,60,203,121
